stable_id,mmsi,imo,flag_norm,vessel_type_norm,nav_status_norm,destination_norm,port_name_norm,locode_norm,timestamp_date,timestamp_full,latitude,longitude
275491000_2021-01-09T16-50-07_00-00_54.95856_13.85228,275491000,9463865,LV,cargo ship,under way using engine,RIGA,unknown,unknown,2021-01-09,2021-01-09T16:50:07+00:00,54.958557,13.852282
209724000_2021-01-09T18-46-03_00-00_55.22896_13.15338,209724000,9244180,CY,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-09,2021-01-09T18:46:03+00:00,55.22896,13.153377
636017134_2021-01-09T23-41-25_00-00_54.81485_13.05209,636017134,9437684,LR,tanker,under way using engine,GDANSK,unknown,unknown,2021-01-09,2021-01-09T23:41:25+00:00,54.814848,13.052093
209297000_2021-01-10T00-42-33_00-00_54.90633_13.59223,209297000,9148192,CY,cargo ship,under way using engine,RIGA,unknown,unknown,2021-01-10,2021-01-10T00:42:33+00:00,54.906335,13.592228
255806016_2021-01-10T03-31-14_00-00_54.88075_13.39405,255806016,9354466,XM,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-10,2021-01-10T03:31:14+00:00,54.880752,13.394045
305313000_2021-01-10T03-31-20_00-00_54.77278_13.10157,305313000,9437141,AG,cargo ship,under way using engine,KIEL CANAL P STN,unknown,unknown,2021-01-10,2021-01-10T03:31:20+00:00,54.772775,13.101565
255806016_2021-01-10T03-59-36_00-00_54.91767_13.56259,255806016,9354466,XM,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-10,2021-01-10T03:59:36+00:00,54.91767,13.562587
255806016_2021-01-10T05-09-05_00-00_55.00605_13.98141,255806016,9354466,XM,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-10,2021-01-10T05:09:05+00:00,55.006048,13.981413
477035800_2021-01-10T05-24-47_00-00_54.78741_13.43276,477035800,9776183,HK,cargo ship,under way using engine,GBFXT,unknown,unknown,2021-01-10,2021-01-10T05:24:47+00:00,54.787412,13.432762
245391000_2021-01-10T07-21-56_00-00_55.20730_13.50277,245391000,9467184,NL,cargo ship,under way using engine,SESLI,unknown,unknown,2021-01-10,2021-01-10T07:21:56+00:00,55.207298,13.502767
257048880_2021-01-10T08-51-08_00-00_54.59908_13.69066,257048880,9268837,NO,cargo ship,under way using engine,SWINOUJSCIE,unknown,unknown,2021-01-10,2021-01-10T08:51:08+00:00,54.599083,13.690665
257031550_2021-01-10T12-05-00_00-00_54.89412_13.24782,257031550,9817470,NO,tanker,constrained by draught,NLRTM,unknown,unknown,2021-01-10,2021-01-10T12:05:00+00:00,54.89412,13.247822
209221000_2021-01-10T12-42-35_00-00_54.71751_13.70609,209221000,9684122,CY,tanker,under way using engine,LTKLJ,unknown,unknown,2021-01-10,2021-01-10T12:42:35+00:00,54.717505,13.706092
304010228_2021-01-10T14-10-04_00-00_55.21101_13.50310,304010228,9197466,AG,cargo ship,under way using engine,RU LED,unknown,unknown,2021-01-10,2021-01-10T14:10:04+00:00,55.211007,13.503105
215698000_2021-01-10T17-43-33_00-00_54.90712_13.27058,215698000,9473925,MT,tanker,under way using engine,GB IMM,unknown,unknown,2021-01-10,2021-01-10T17:43:33+00:00,54.907117,13.270583
244918000_2021-01-10T18-07-40_00-00_55.27113_13.14068,244918000,9624550,NL,cargo ship,under way using engine,NORKOPING,unknown,unknown,2021-01-10,2021-01-10T18:07:40+00:00,55.271133,13.140678
538005140_2021-01-10T19-32-51_00-00_55.23148_13.75108,538005140,9475430,MH,tanker,under way using engine,DKFDH,unknown,unknown,2021-01-10,2021-01-10T19:32:51+00:00,55.231482,13.751078
304047000_2021-01-10T22-45-30_00-00_54.85251_13.24213,304047000,9519808,AG,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-10,2021-01-10T22:45:30+00:00,54.852508,13.242133
304047000_2021-01-10T22-57-01_00-00_54.86536_13.30216,304047000,9519808,AG,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-10,2021-01-10T22:57:01+00:00,54.865362,13.30216
245535000_2021-01-10T23-20-09_00-00_54.51033_13.78532,245535000,9399404,NL,cargo ship,under way using engine,SZCZECIN,unknown,unknown,2021-01-10,2021-01-10T23:20:09+00:00,54.510332,13.785315
235059487_2021-01-11T00-28-25_00-00_54.73390_13.81373,235059487,9357597,GB,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-11,2021-01-11T00:28:25+00:00,54.733903,13.813735
304047000_2021-01-11T00-30-00_00-00_54.96308_13.79481,304047000,9519808,AG,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-11,2021-01-11T00:30:00+00:00,54.96308,13.79481
266248000_2021-01-11T01-28-41_00-00_55.01666_13.85966,266248000,9343261,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-11,2021-01-11T01:28:41+00:00,55.016657,13.859658
230368000_2021-01-11T02-50-02_00-00_55.20464_13.70954,230368000,9132014,FI,cargo ship,under way using engine,VUOSAARI FIHEL,unknown,unknown,2021-01-11,2021-01-11T02:50:02+00:00,55.204635,13.709537
219775000_2021-01-11T04-30-03_00-00_54.83904_13.21517,219775000,9722390,DK,tanker,under way using engine,SEGOT FIPOR,unknown,unknown,2021-01-11,2021-01-11T04:30:03+00:00,54.839042,13.215167
244575000_2021-01-11T05-21-18_00-00_55.24851_13.43486,244575000,9341720,NL,cargo ship,under way using engine,DROGHEDA,unknown,unknown,2021-01-11,2021-01-11T05:21:18+00:00,55.248515,13.434863
235012220_2021-01-11T06-43-04_00-00_54.96217_13.51467,235012220,9350771,GB,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-11,2021-01-11T06:43:04+00:00,54.962167,13.514667
235012220_2021-01-11T07-17-45_00-00_54.92683_13.35567,235012220,9350771,GB,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-11,2021-01-11T07:17:45+00:00,54.926833,13.355667
235012220_2021-01-11T08-20-06_00-00_54.86567_13.07400,235012220,9350771,GB,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-11,2021-01-11T08:20:06+00:00,54.865667,13.074
212198000_2021-01-11T12-00-11_00-00_55.22915_13.19119,212198000,9345374,CY,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-11,2021-01-11T12:00:11+00:00,55.229148,13.191192
212198000_2021-01-11T14-22-10_00-00_55.17771_13.95867,212198000,9345374,CY,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-11,2021-01-11T14:22:10+00:00,55.17771,13.958668
212723000_2021-01-11T15-10-35_00-00_54.77797_13.55523,212723000,9130432,CY,cargo ship,under way using engine,NOK HAMBURG,unknown,unknown,2021-01-11,2021-01-11T15:10:35+00:00,54.777967,13.555233
248221000_2021-01-12T05-35-03_00-00_55.20889_13.40693,248221000,9479802,MT,tanker,under way using engine,SESOE,unknown,unknown,2021-01-12,2021-01-12T05:35:03+00:00,55.208893,13.406932
311009400_2021-01-12T06-29-27_00-00_54.83088_13.60720,311009400,8804531,BS,cargo ship,under way using engine,PL GDN,unknown,unknown,2021-01-12,2021-01-12T06:29:27+00:00,54.830882,13.607198
305069000_2021-01-12T07-34-58_00-00_55.21608_13.14709,305069000,9472036,AG,cargo ship,under way using engine,LVRIX,unknown,unknown,2021-01-12,2021-01-12T07:34:58+00:00,55.216078,13.147093
246507000_2021-01-12T14-47-04_00-00_54.98361_13.93108,246507000,9313826,NL,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-12,2021-01-12T14:47:04+00:00,54.98361,13.93108
212356000_2021-01-12T14-59-07_00-00_54.83485_13.40327,212356000,9393840,CY,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-12,2021-01-12T14:59:07+00:00,54.834852,13.403272
314152000_2021-01-12T16-37-14_00-00_54.97054_13.91400,314152000,9123570,BB,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-12,2021-01-12T16:37:14+00:00,54.970538,13.914005
212356000_2021-01-12T16-40-06_00-00_54.94880_13.87500,212356000,9393840,CY,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-12,2021-01-12T16:40:06+00:00,54.948798,13.874997
244020000_2021-01-12T16-53-20_00-00_55.20343_13.49853,244020000,9817169,NL,tanker,under way using engine,SE VST,unknown,unknown,2021-01-12,2021-01-12T16:53:20+00:00,55.203433,13.498533
244020000_2021-01-12T17-20-59_00-00_55.19005_13.66485,244020000,9817169,NL,tanker,under way using engine,SE VST,unknown,unknown,2021-01-12,2021-01-12T17:20:59+00:00,55.19005,13.66485
246787000_2021-01-12T20-56-05_00-00_55.21995_13.22317,246787000,9466233,NL,cargo ship,under way using engine,MONSTERAS,unknown,unknown,2021-01-12,2021-01-12T20:56:05+00:00,55.219952,13.223167
477537200_2021-01-13T01-20-03_00-00_54.91345_13.35609,477537200,9763710,HK,cargo ship,under way using engine,BEZEE VIA DENOK,unknown,unknown,2021-01-13,2021-01-13T01:20:03+00:00,54.913445,13.35609
355194000_2021-01-13T03-00-08_00-00_54.78090_13.24560,355194000,8918980,PA,cargo ship,not available,ANTWERP,unknown,unknown,2021-01-13,2021-01-13T03:00:08+00:00,54.7809,13.2456
311996000_2021-01-13T07-43-01_00-00_55.23721_13.87454,311996000,9316294,BS,cargo ship,under way using engine,ZEEBRUGGE,unknown,unknown,2021-01-13,2021-01-13T07:43:01+00:00,55.23721,13.874545
308874000_2021-01-13T09-28-46_00-00_54.94587_13.97671,308874000,8922266,BS,cargo ship,under way using engine,DKRNN,unknown,unknown,2021-01-13,2021-01-13T09:28:46+00:00,54.94587,13.976708
277560000_2021-01-13T10-56-30_00-00_55.19298_13.58766,277560000,9188245,LT,cargo ship,under way using engine,LTKLJ,unknown,unknown,2021-01-13,2021-01-13T10:56:30+00:00,55.192977,13.587657
244110544_2021-01-13T14-20-02_00-00_55.13033_13.36517,244110544,9037173,NL,cargo ship,under way using engine,DKROR,unknown,unknown,2021-01-13,2021-01-13T14:20:02+00:00,55.130333,13.365167
246670000_2021-01-13T16-57-55_00-00_54.93880_13.43862,246670000,9548304,NL,cargo ship,under way using engine,DKSKB,unknown,unknown,2021-01-13,2021-01-13T16:57:55+00:00,54.9388,13.438617
209708000_2021-01-13T17-52-33_00-00_54.93873_13.68864,209708000,9313773,CY,cargo ship,under way using engine,HANKO,unknown,unknown,2021-01-13,2021-01-13T17:52:33+00:00,54.93873,13.68864
231766000_2021-01-13T19-09-29_00-00_54.77243_13.26318,231766000,8400050,FO,cargo ship,under way using engine,ROSTOCK,unknown,unknown,2021-01-13,2021-01-13T19:09:29+00:00,54.77243,13.26318
235060989_2021-01-13T21-10-02_00-00_55.01481_13.72014,235060989,9357602,GB,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-13,2021-01-13T21:10:02+00:00,55.014807,13.720142
248275000_2021-01-13T21-51-40_00-00_54.73701_13.25817,248275000,9333450,MT,cargo ship,under way using engine,PL SZZ,unknown,unknown,2021-01-13,2021-01-13T21:51:40+00:00,54.73701,13.258175
239997000_2021-01-13T23-27-41_00-00_54.94182_13.41508,239997000,9235713,GR,tanker,under way using engine,NLRTM,unknown,unknown,2021-01-13,2021-01-13T23:27:41+00:00,54.941817,13.415083
255806451_2021-01-14T02-02-23_00-00_55.04465_13.96163,255806451,9474395,XM,cargo ship,under way using engine,NL RTM,unknown,unknown,2021-01-14,2021-01-14T02:02:23+00:00,55.044653,13.961633
305067000_2021-01-14T03-17-50_00-00_55.05294_13.96816,305067000,9422275,AG,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-14,2021-01-14T03:17:50+00:00,55.052942,13.968162
244890472_2021-01-14T03-37-52_00-00_55.02019_13.75875,244890472,9805568,NL,cargo ship,under way using engine,DKEBJ,unknown,unknown,2021-01-14,2021-01-14T03:37:52+00:00,55.020192,13.758752
257975000_2021-01-14T04-19-58_00-00_54.71474_13.22747,257975000,8209743,NO,cargo ship,under way using engine,WISMAR,unknown,unknown,2021-01-14,2021-01-14T04:19:58+00:00,54.714738,13.227468
210547000_2021-01-14T04-21-08_00-00_54.92329_13.32219,210547000,9194098,CY,cargo ship,under way using engine,GBNHO,unknown,unknown,2021-01-14,2021-01-14T04:21:08+00:00,54.923292,13.322193
305067000_2021-01-14T06-41-47_00-00_54.87978_13.12819,305067000,9422275,AG,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-14,2021-01-14T06:41:47+00:00,54.879775,13.128192
304667000_2021-01-14T11-46-33_00-00_54.91660_13.27740,304667000,9448695,AG,cargo ship,not available,KIEL PILOT,unknown,unknown,2021-01-14,2021-01-14T11:46:33+00:00,54.9166,13.2774
255806329_2021-01-14T14-48-15_00-00_55.20400_13.14867,255806329,9294680,XM,tanker,under way using engine,RULED,unknown,unknown,2021-01-14,2021-01-14T14:48:15+00:00,55.204,13.148667
310133000_2021-01-14T16-38-17_00-00_54.99633_13.72139,310133000,9108130,BM,cargo ship,under way using engine,BEANR,unknown,unknown,2021-01-14,2021-01-14T16:38:17+00:00,54.996327,13.721388
255806329_2021-01-14T17-20-05_00-00_55.17100_13.87417,255806329,9294680,XM,tanker,under way using engine,RULED,unknown,unknown,2021-01-14,2021-01-14T17:20:05+00:00,55.171,13.874167
538005401_2021-01-14T17-36-30_00-00_55.17258_13.65157,538005401,9686883,MH,tanker,under way using engine,LV VNT,unknown,unknown,2021-01-14,2021-01-14T17:36:30+00:00,55.172583,13.651567
244820165_2021-01-14T18-00-00_00-00_54.72643_13.00118,244820165,9638783,NL,cargo ship,under way using engine,LIEPAJA,unknown,unknown,2021-01-14,2021-01-14T18:00:00+00:00,54.726433,13.001183
244130689_2021-01-14T20-21-24_00-00_54.91736_13.37842,244130689,9443554,NL,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-14,2021-01-14T20:21:24+00:00,54.917362,13.378417
244130689_2021-01-14T20-51-25_00-00_54.87747_13.14605,244130689,9443554,NL,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-14,2021-01-14T20:51:25+00:00,54.877468,13.14605
219076000_2021-01-14T21-37-23_00-00_55.24625_13.39430,219076000,9300829,DK,tanker,under way using engine,GOTEBORG,unknown,unknown,2021-01-14,2021-01-14T21:37:23+00:00,55.24625,13.394305
266232000_2021-01-15T01-37-13_00-00_55.01925_13.81324,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-15,2021-01-15T01:37:13+00:00,55.01925,13.813235
266232000_2021-01-15T02-15-50_00-00_54.95624_13.49165,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-15,2021-01-15T02:15:50+00:00,54.956238,13.491653
266232000_2021-01-15T02-26-38_00-00_54.93881_13.40083,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-15,2021-01-15T02:26:38+00:00,54.938805,13.400827
266232000_2021-01-15T02-34-19_00-00_54.92597_13.33620,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-15,2021-01-15T02:34:19+00:00,54.925973,13.336195
266232000_2021-01-15T02-49-48_00-00_54.89926_13.20639,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-15,2021-01-15T02:49:48+00:00,54.899258,13.206392
266232000_2021-01-15T03-10-55_00-00_54.86266_13.03026,266232000,9334959,SE,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-15,2021-01-15T03:10:55+00:00,54.86266,13.030255
236339000_2021-01-15T06-06-45_00-00_55.22901_13.21532,236339000,9195482,GI,cargo ship,under way using engine,RU LED,unknown,unknown,2021-01-15,2021-01-15T06:06:45+00:00,55.229013,13.215315
266439000_2021-01-15T07-29-03_00-00_54.94689_13.72930,266439000,7116808,SE,cargo ship,under way using engine,SEHLD,unknown,unknown,2021-01-15,2021-01-15T07:29:03+00:00,54.946887,13.729303
255805883_2021-01-15T10-49-21_00-00_54.94562_13.79502,255805883,9108063,XM,cargo ship,under way using engine,ST PETERSBURG,unknown,unknown,2021-01-15,2021-01-15T10:49:21+00:00,54.945625,13.795023
212662000_2021-01-15T12-04-26_00-00_54.83314_13.24464,212662000,9434163,CY,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-15,2021-01-15T12:04:26+00:00,54.833142,13.244643
209955000_2021-01-15T12-28-56_00-00_54.88969_13.51750,209955000,9372212,CY,cargo ship,under way using engine,SODERTALJE,unknown,unknown,2021-01-15,2021-01-15T12:28:56+00:00,54.889687,13.517498
538004456_2021-01-15T15-50-30_00-00_54.75540_13.14860,538004456,9486398,MH,cargo ship,under way using engine,HAMBURG VIA KIEL CAN,unknown,unknown,2021-01-15,2021-01-15T15:50:30+00:00,54.755398,13.148595
248655000_2021-01-15T15-50-38_00-00_54.89303_13.54061,248655000,9745550,MT,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-15,2021-01-15T15:50:38+00:00,54.893035,13.540613
255805753_2021-01-15T18-00-06_00-00_55.17467_13.92832,255805753,9212498,XM,tanker,under way using engine,SEKLR,unknown,unknown,2021-01-15,2021-01-15T18:00:06+00:00,55.174673,13.928323
235059487_2021-01-15T20-10-04_00-00_55.03378_13.84760,235059487,9357597,GB,cargo ship,under way using engine,LUBECK,unknown,unknown,2021-01-15,2021-01-15T20:10:04+00:00,55.033782,13.847597
214182780_2021-01-16T02-11-25_00-00_55.24114_13.71701,214182780,8416798,MD,cargo ship,under way using engine,AARHUR,unknown,unknown,2021-01-16,2021-01-16T02:11:25+00:00,55.241142,13.717005
266232000_2021-01-16T06-14-49_00-00_54.81745_13.11554,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-16,2021-01-16T06:14:49+00:00,54.817453,13.115545
266232000_2021-01-16T06-22-19_00-00_54.82895_13.17671,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-16,2021-01-16T06:22:19+00:00,54.828952,13.176707
538002693_2021-01-16T07-02-43_00-00_54.84107_13.19690,538002693,9315757,MH,tanker,under way using engine,LVVNT,unknown,unknown,2021-01-16,2021-01-16T07:02:43+00:00,54.841067,13.1969
266232000_2021-01-16T07-18-42_00-00_54.91145_13.62617,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-16,2021-01-16T07:18:42+00:00,54.911445,13.62617
266232000_2021-01-16T07-21-32_00-00_54.92090_13.65472,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-16,2021-01-16T07:21:32+00:00,54.920895,13.654718
261159000_2021-01-16T07-22-31_00-00_55.05016_13.23965,261159000,9088287,PL,cargo ship,under way using engine,GDANSK,unknown,unknown,2021-01-16,2021-01-16T07:22:31+00:00,55.050165,13.23965
538002693_2021-01-16T07-22-32_00-00_54.86400_13.31363,538002693,9315757,MH,tanker,under way using engine,LVVNT,unknown,unknown,2021-01-16,2021-01-16T07:22:32+00:00,54.864,13.313633
273339840_2021-01-16T07-39-38_00-00_54.98005_13.61423,273339840,9549657,RU,cargo ship,under way using engine,LEIXOES,unknown,unknown,2021-01-16,2021-01-16T07:39:38+00:00,54.980052,13.614227
266232000_2021-01-16T07-49-43_00-00_54.97268_13.88179,266232000,9334959,SE,cargo ship,under way using engine,KEMI,unknown,unknown,2021-01-16,2021-01-16T07:49:43+00:00,54.972683,13.881785
538002693_2021-01-16T07-57-52_00-00_54.90443_13.52097,538002693,9315757,MH,tanker,under way using engine,LVVNT,unknown,unknown,2021-01-16,2021-01-16T07:57:52+00:00,54.904433,13.520967
273339840_2021-01-16T07-58-48_00-00_54.96326_13.53147,273339840,9549657,RU,cargo ship,under way using engine,LEIXOES,unknown,unknown,2021-01-16,2021-01-16T07:58:48+00:00,54.963265,13.531473
261159000_2021-01-16T08-20-10_00-00_54.92997_13.47606,261159000,9088287,PL,cargo ship,under way using engine,GDANSK,unknown,unknown,2021-01-16,2021-01-16T08:20:10+00:00,54.92997,13.47606
249374000_2021-01-16T08-20-27_00-00_55.24205_13.52274,249374000,9468530,MT,tanker,under way using engine,NO SPG,unknown,unknown,2021-01-16,2021-01-16T08:20:27+00:00,55.242047,13.522738
273358930_2021-01-16T12-00-03_00-00_55.16438_13.91236,273358930,9549607,RU,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-16,2021-01-16T12:00:03+00:00,55.164377,13.912362
273358930_2021-01-16T12-15-54_00-00_55.16212_13.98135,273358930,9549607,RU,cargo ship,under way using engine,RULED,unknown,unknown,2021-01-16,2021-01-16T12:15:54+00:00,55.16212,13.981352
244590000_2021-01-16T14-00-02_00-00_54.99569_13.79084,244590000,9267716,NL,cargo ship,under way using engine,BREMEN,unknown,unknown,2021-01-16,2021-01-16T14:00:02+00:00,54.995695,13.790837
257224000_2021-01-16T15-01-12_00-00_55.22373_13.88033,257224000,9255282,NO,tanker,under way using engine,SE SOE SE MMA,unknown,unknown,2021-01-16,2021-01-16T15:01:12+00:00,55.223725,13.88033
538006294_2021-01-16T15-01-15_00-00_54.90315_13.52948,538006294,9748241,MH,cargo ship,under way using engine,RIGA,unknown,unknown,2021-01-16,2021-01-16T15:01:15+00:00,54.903152,13.529485
